Raman Shift (1/cm),Intensity (Counts)
1391.18,1105.19
1391.44,1073.46
1391.71,1087.29
1391.97,1094.85
1392.24,1090.19
1392.5,1084.7
1392.77,1086.11
1393.03,1075.6
1393.3,1087.56
1393.56,1087.26
1393.83,1087.41
1394.09,1103.56
1394.36,1085.99
1394.62,1095.55
1394.89,1090.5
1395.15,1091.41
1395.42,1083.24
1395.68,1081.02
1395.95,1086
1396.21,1091.03
1396.48,1088.37
1396.74,1091.8
1397.01,1087.04
1397.27,1086.54
1397.54,1082.62
1397.8,1085.8
1398.07,1081.74
1398.33,1087.43
1398.6,1084.75
1398.86,1083.37
1399.13,1086.78
1399.39,1089.74
1399.66,1091.96
1399.92,1092.48
1400.19,1083.07
1400.45,1086.83
1400.72,1088.8
1400.98,1090.7
1401.24,1087.03
1401.51,1090.31
1401.77,1097.46
1402.04,1083.24
1402.3,1095.27
1402.57,1083.75
1402.83,1096.53
1403.1,1091.55
1403.36,1088.03
1403.63,1092.02
1403.89,1087.57
1404.15,1083.53
1404.42,1085.39
1404.68,1095.53
1404.95,1085.45
1405.21,1082.53
1405.48,1084.08
1405.74,1080
1406,1090.49
1406.27,1086.3
1406.53,1086.33
1406.8,1086.31
1407.06,1087.68
1407.33,1084.48
1407.59,1077.59
1407.85,1084.78
1408.12,1085.27
1408.38,1092.51
1408.65,1089.11
1408.91,1092.25
1409.17,1084.84
1409.44,1089.04
1409.7,1092.34
1409.97,1092.34
1410.23,1090.36
1410.49,1085.63
1410.76,1084.63
1411.02,1088.21
1411.29,1085.93
1411.55,1083.49
1411.81,1089.59
1412.08,1089.46
1412.34,1084.96
1412.61,1089.92
1412.87,1094.28
1413.13,1087.66
1413.4,1091.87
1413.66,1095.32
1413.92,1092.82
1414.19,1085.1
1414.45,1082.83
1414.71,1083.67
1414.98,1079.42
1415.24,1091.21
1415.44,1092
1415.71,1090
1415.98,1084
1416.25,1081
1416.52,1085
1416.78,1092
1417.05,1088
1417.32,1073
1417.59,1095
1417.85,1080
1418.12,1092
1418.39,1084
1418.66,1084
1418.93,1086
1419.19,1092
1419.46,1105
1419.73,1090
1420,1090
1420.26,1072
1420.53,1084
1420.8,1096
1421.07,1074
1421.33,1089
1421.6,1076
1421.87,1090
1422.14,1092
1422.4,1098
1422.67,1079
1422.94,1082
1423.21,1090
1423.47,1080
1423.74,1086
1424.01,1072
1424.28,1084
1424.54,1077
1424.81,1096
1425.08,1078
1425.35,1088
1425.61,1088
1425.88,1088
1426.15,1086
1426.41,1084
1426.68,1086
1426.95,1080
1427.21,1095
1427.48,1086
1427.75,1080
1428.02,1088
1428.28,1089
1428.55,1093
1428.82,1089
1429.08,1080
1429.35,1080
1429.62,1097
1429.89,1076
1430.15,1090
1430.42,1085
1430.69,1078
1430.95,1088
1431.22,1075
1431.49,1092
1431.75,1092
1432.02,1081
1432.29,1087
1432.55,1093
1432.82,1086
1433.09,1085
1433.35,1094
1433.62,1090
1433.89,1091
1434.15,1082
1434.42,1079
1434.69,1089
1434.95,1089
1435.22,1086
1435.49,1082
1435.75,1092
1436.02,1086
1436.29,1097
1436.55,1085
1436.82,1078
1437.09,1085
1437.35,1090
1437.62,1088
1437.88,1087
1438.15,1094
1438.42,1078
1438.68,1078
1438.95,1076
1439.22,1088
1439.48,1076
1439.75,1090
1440.02,1082
1440.28,1089
1440.55,1097
1440.81,1085
1441.08,1084
1441.35,1096
1441.61,1086
1441.88,1088
1442.15,1083
1442.41,1087
1442.68,1085
1442.94,1090.18
1443.21,1107.67
1443.48,1128.22
1443.74,1162.96
1444.01,1180.95
1444.27,1189.28
1444.54,1144.24
1444.81,1104.29
1445.07,1102
1445.34,1103
1445.6,1086
1445.87,1085
1446.13,1088
1446.4,1080
1446.67,1097
1446.93,1087
1447.2,1090
1447.46,1084
1447.73,1092
1447.99,1092
1448.26,1088
1448.53,1094
1448.79,1091
1449.06,1091
1449.32,1085
1449.59,1098
1449.85,1078
1450.12,1084
1450.39,1088
1450.65,1088
1450.92,1081
1451.18,1087
1451.45,1086
1451.71,1076
1451.98,1087
1452.24,1083
1452.51,1088
1452.77,1082
1453.04,1091
1453.3,1089
1453.57,1090
1453.84,1082
1454.1,1094
1454.37,1088
1454.63,1096
1454.9,1090
1455.16,1090
1455.43,1078
1455.69,1080
1455.96,1090
1456.22,1086
1456.49,1084
1456.75,1088
1457.02,1090
1457.28,1074
1457.55,1082
1457.81,1087
1458.08,1084
1458.34,1084
1458.61,1079
1458.87,1076
1459.14,1072
1459.4,1089
1459.67,1080
1459.93,1072
1460.2,1094
1460.46,1084
1460.73,1082
1460.99,1084
1461.26,1080
1461.52,1082
1461.79,1087
1462.05,1084
1462.32,1089
1462.58,1083
1462.85,1072
1463.11,1086
1463.38,1093
1463.64,1093
1463.91,1076
1464.17,1086
1464.43,1088
1464.7,1080
1464.96,1084
1465.23,1090
1465.49,1086
1465.76,1091
1466.02,1082
1466.29,1090
1466.55,1082
1466.81,1084
1467.08,1083
1467.34,1081
1467.61,1093
1467.87,1088
1468.14,1084
1468.4,1087
1468.66,1089
1468.93,1084
1469.19,1092
1469.46,1093
1469.72,1070
1469.99,1092
1470.25,1087
1470.51,1080
1470.78,1092
1471.04,1087
1471.31,1088
1471.57,1078
1471.84,1087
1472.1,1089
1472.36,1092
1472.63,1076
1472.89,1085
1473.15,1095
1473.42,1083
1473.68,1096
1473.95,1081
1474.21,1060
1474.47,1068
1474.74,1095
1475,1084
1475.27,1082
1475.53,1091
1475.79,1082
1476.06,1084
1476.32,1093
1476.59,1088
1476.85,1092
1477.11,1090
1477.38,1089
1477.64,1091
1477.9,1086
1478.17,1082
1478.43,1086
1478.69,1084
1478.96,1086
1479.22,1091
1479.48,1085
1479.75,1084
1480.01,1092
1480.28,1082
1480.54,1088
1480.8,1084
1481.07,1087
1481.33,1078
1481.59,1076
1481.86,1094
1482.12,1086
1482.38,1088
1482.65,1090
1482.91,1074
1483.17,1096
1483.44,1083
1483.7,1090
1483.96,1074
1484.23,1085
1484.49,1087
1484.75,1072
1485.02,1087
1485.28,1079
1485.54,1092
1485.81,1092
1486.07,1080
1486.33,1102
1486.59,1082
1486.86,1092
1487.12,1085
1487.38,1098
1487.65,1080
1487.91,1095
1488.17,1091
1488.44,1093
1488.7,1093
1488.96,1090
1489.22,1088
1489.49,1091
1489.75,1096
1490.01,1098
1490.28,1087
1490.54,1088
1490.8,1068
1491.06,1079
1491.33,1079
1491.59,1096
1491.85,1089
1492.11,1082
1492.38,1094
1492.64,1088
1492.9,1087
1493.17,1094
1493.43,1088
1493.69,1091
1493.95,1099
1494.21,1070
1494.48,1078
1494.74,1095
1495,1076
1495.27,1083
1495.53,1083
1495.79,1091
1496.05,1082
1496.31,1088
1496.58,1094
1496.84,1095
1497.1,1086
1497.36,1085
1497.63,1092
1497.89,1088
1498.15,1087
1498.41,1084
1498.68,1096
1498.94,1098
1499.2,1084
1499.46,1082
1499.72,1074
1499.99,1092
