Raman Shift (1/cm),Intensity (Counts)
899.575,1260.26
899.866,1256.35
900.157,1269.18
900.447,1267.37
900.737,1269.95
901.028,1254.78
901.318,1262.07
901.61,1287.18
901.9,1264.42
902.19,1263.96
902.481,1272.9
902.518,1274
902.813,1263
903.107,1252
903.403,1269
903.698,1258
903.992,1277
904.287,1278
904.583,1264
904.877,1271
905.172,1272
905.466,1273
905.761,1240
906.056,1262
906.35,1287
906.646,1268
906.939,1266
907.235,1249
907.528,1266
907.824,1254
908.117,1268
908.413,1275
908.706,1270
909.002,1258
909.295,1252
909.591,1268
909.884,1248
910.179,1270
910.473,1250
910.768,1274
911.062,1245
911.357,1281
911.651,1246
911.946,1264
912.239,1277
912.534,1274
912.828,1254
913.122,1271
913.417,1266
913.71,1272
914.005,1240
914.299,1246
914.592,1254
914.887,1265
915.181,1266
915.476,1254
915.769,1264
916.063,1268
916.358,1250
916.651,1269
916.945,1265
917.239,1250
917.533,1264
917.826,1258
918.121,1266
918.414,1268
918.708,1264
919.003,1272
919.296,1276
919.589,1265
919.883,1242
920.177,1256
920.471,1245
920.764,1272
921.057,1272
921.352,1249
921.645,1280
921.939,1264
922.232,1274
922.527,1266
922.82,1272
923.113,1236
923.406,1250
923.7,1256
923.994,1276
924.287,1288
924.58,1258
924.874,1249
925.167,1262
925.46,1251
925.754,1270
926.047,1258
926.341,1266
926.634,1265
926.927,1276
927.22,1264
927.513,1279
927.806,1256
928.1,1257
928.393,1257
928.686,1250
928.979,1278
929.272,1274
929.565,1252
929.858,1266
930.151,1258
930.444,1273
930.737,1270
931.03,1235
931.323,1252
931.616,1270
931.909,1270
932.202,1270
932.495,1246
932.787,1250
933.08,1248
933.373,1266
933.666,1258
933.959,1244
934.252,1260
934.544,1259
934.837,1269
935.13,1268
935.423,1255
935.715,1251
936.008,1268
936.301,1258
936.594,1269
936.885,1268
937.178,1240
937.47,1251
937.763,1261
938.056,1252
938.348,1268
938.641,1265
938.933,1265
939.225,1263
939.517,1269
939.81,1258
940.102,1232
940.395,1258
940.688,1254
940.979,1251
941.271,1242
941.564,1257
941.856,1249
942.149,1261
942.44,1272
942.732,1269
943.025,1260
943.317,1259
943.608,1267
943.901,1269
944.193,1246
944.486,1260
944.777,1246
945.069,1258
945.361,1264
945.654,1262
945.945,1272
946.237,1254
946.529,1269
946.82,1250
947.113,1267
947.405,1262
947.696,1268
947.988,1258
948.28,1262
948.571,1248
948.863,1260
949.156,1267
949.446,1239
949.739,1261
950.029,1248
950.322,1257
950.614,1266
950.905,1258
951.197,1234
951.488,1266
951.78,1254
952.072,1243
952.362,1255
952.655,1248
952.945,1260
953.237,1251
953.528,1263
953.82,1240
954.111,1260
954.403,1264
954.693,1264
954.985,1246
955.276,1251
955.568,1252
955.859,1254
956.15,1246
956.441,1250
956.733,1257
957.023,1256
957.315,1276
957.606,1256
957.898,1242
958.188,1259
958.479,1260
958.771,1279
959.061,1230
959.353,1234
959.643,1258
959.934,1256
960.226,1265
960.516,1252
960.808,1255
961.098,1260
961.389,1276
961.68,1255
961.971,1259
962.261,1252
962.553,1262
962.843,1254
963.133,1260
963.425,1232
963.715,1236
964.006,1248
964.297,1252
964.587,1269
964.878,1255
965.168,1271
965.46,1253
965.75,1276
966.04,1238
966.33,1262
966.622,1242
966.912,1274
967.202,1254
967.492,1253
967.784,1256
968.074,1264
968.364,1246
968.654,1275
968.944,1284
969.235,1258
969.526,1264
969.816,1285
970.106,1280
970.396,1256
970.686,1280
970.977,1260
971.267,1273
971.557,1268
971.847,1276
972.137,1259
972.427,1263
972.717,1266
973.007,1273
973.298,1248
973.588,1242
973.878,1242
974.168,1250
974.458,1261
974.748,1251
975.037,1255
975.327,1255
975.617,1240
975.907,1263
976.197,1233
976.487,1267
976.776,1242
977.066,1246
977.356,1250
977.646,1266
977.935,1251
978.225,1242
978.515,1264
978.804,1245
979.094,1242
979.384,1234
979.674,1264
979.963,1238
980.253,1250
980.542,1235
980.832,1248
981.122,1246
981.41,1254
981.7,1242
981.989,1252
982.279,1275
982.568,1247
982.858,1249
983.147,1252
983.437,1252
983.726,1256
984.015,1250
984.304,1263
984.594,1236
984.883,1231
985.172,1240
985.462,1237
985.75,1258
986.039,1228
986.329,1262
986.618,1271
986.908,1246
987.196,1269
987.485,1250
987.774,1255
988.064,1239
988.352,1252
988.641,1253
988.93,1284
989.22,1245
989.508,1265
989.797,1232
990.086,1242
990.374,1246
990.663,1239
990.953,1249
991.242,1258
991.53,1240
991.819,1245
992.108,1256
992.396,1242
992.685,1251
992.974,1240
993.262,1246
993.551,1241
993.839,1258
994.128,1246
994.417,1234
994.705,1252
994.994,1267
995.282,1243
995.571,1248
995.86,1253
996.147,1261
996.436,1248
996.724,1261
997.013,1258
997.301,1248
997.59,1249
997.879,1238
998.166,1230
998.455,1266
998.743,1264
999.032,1245
999.319,1244
999.608,1242
999.896,1258
1000.18,1250
1000.47,1264
1000.76,1236
1001.05,1255
1001.34,1246
1001.62,1261
1001.91,1250
1002.2,1249
1002.49,1248
1002.78,1264
1003.06,1225
1003.35,1244
1003.64,1244
1003.93,1242
1004.22,1256
1004.5,1241
1004.79,1235
1005.08,1244
1005.37,1261
1005.66,1249
1005.94,1266
1006.23,1232
1006.52,1246
1006.81,1216
1007.09,1252
1007.38,1258
1007.67,1248
1007.96,1250
1008.24,1256
1008.53,1252
1008.82,1255
1009.11,1239
1009.4,1260
1009.68,1254
1009.97,1246
1010.26,1238
1010.55,1246
1010.83,1260
1011.12,1247
1011.41,1250
1011.7,1252
1011.98,1259
1012.27,1240
1012.56,1230
1012.84,1260
1013.13,1228
1013.42,1250
1013.71,1247
1013.99,1249
1014.28,1256
1014.57,1255
1014.85,1237
1015.14,1250
1015.43,1234
1015.72,1240
1016,1250
1016.29,1238
1016.58,1253
1016.86,1238
1017.15,1263
1017.44,1251
1017.73,1243
1018.01,1239
1018.3,1222
1018.59,1234
1018.87,1244
1019.16,1218
1019.45,1263
1019.73,1254
1020.02,1250
1020.31,1236
1020.59,1246
1020.88,1246
1021.17,1232
1021.45,1236
1021.74,1238
1022.03,1259
1022.31,1240
1022.6,1204
1022.89,1259
1023.17,1250
1023.46,1238
1023.75,1250
1024.03,1234
1024.32,1241
1024.61,1242
1024.89,1249
1025.18,1247
1025.47,1232
1025.75,1240
1026.04,1256
1026.32,1233
1026.61,1254
1026.9,1235
1027.18,1238
1027.47,1228
1027.76,1250
1028.04,1239
1028.33,1241
1028.62,1245
1028.9,1226
1029.19,1232
1029.47,1255
1029.76,1218
1030.05,1206
1030.33,1242
1030.62,1247
1030.9,1226
1031.19,1251
1031.48,1237
1031.76,1246
1032.05,1245
1032.33,1250
1032.62,1248
1032.9,1259
1033.19,1245
1033.48,1242
1033.76,1244
1034.05,1259
1034.33,1250
1034.62,1257
1034.91,1227
1035.19,1244
1035.48,1232
1035.76,1242
1036.05,1248
1036.34,1232
1036.62,1241
1036.91,1242
1037.19,1236
1037.48,1250
1037.76,1247
1038.05,1249
1038.33,1253
1038.62,1242
1038.9,1251
1039.19,1237
1039.48,1243
1039.76,1235
1040.05,1247
1040.33,1248
1040.62,1234
1040.9,1242
1041.19,1244
1041.47,1210
1041.76,1246
1042.04,1225
1042.33,1248
1042.61,1220
1042.9,1244
1043.18,1236
1043.47,1249
1043.75,1226
1044.04,1228
1044.33,1228
1044.61,1240
1044.9,1229
1045.18,1233
1045.47,1223
1045.75,1226
1046.04,1244
1046.32,1237
1046.6,1231
1046.89,1226
1047.17,1240
1047.46,1262
1047.74,1216
1048.03,1244
1048.31,1242
1048.6,1237
1048.88,1246
1049.17,1234
1049.45,1234
1049.74,1235
1050.02,1242
1050.31,1244
1050.59,1239
1050.88,1228
1051.16,1243
1051.45,1260
1051.73,1222
1052.02,1241
1052.3,1235
1052.58,1232
1052.87,1234
1053.15,1232
1053.44,1236
1053.72,1222
1054.01,1208
1054.29,1240
1054.58,1232
1054.86,1248
1055.14,1234
1055.43,1214
1055.71,1218
1056,1220
1056.28,1226
1056.57,1234
1056.85,1252
1057.13,1235
1057.42,1233
1057.7,1221
1057.99,1222
1058.27,1218
1058.55,1241
1058.84,1236
1059.12,1233
1059.41,1224
1059.69,1243
1059.98,1232
1060.26,1218
1060.54,1237
1060.83,1220
1061.11,1227
1061.39,1228
1061.68,1244
1061.96,1240
1062.25,1244
1062.53,1230
1062.81,1223
1063.1,1222
1063.38,1225
1063.67,1249
1063.95,1234
1064.23,1234
1064.52,1232
1064.8,1260
1065.08,1239
1065.37,1244
1065.65,1238
1065.93,1228
1066.22,1220
1066.5,1241
1066.79,1247
1067.07,1202
1067.35,1234
1067.64,1218
1067.92,1235
1068.2,1214
1068.49,1237
1068.77,1238
1069.05,1243
1069.34,1227
1069.62,1224
1069.9,1214
1070.19,1224
1070.47,1219
1070.75,1236
1071.04,1226
1071.32,1210
1071.6,1210
1071.89,1253
1072.17,1227
1072.45,1231
1072.73,1220
1073.02,1221
1073.3,1230
1073.58,1241
1073.87,1220
1074.15,1232
1074.43,1219
1074.72,1236
1075,1217
1075.28,1215
1075.57,1218
1075.85,1220
1076.13,1227
1076.41,1236
1076.7,1237
1076.98,1220
1077.26,1236
1077.54,1232
1077.83,1231
1078.11,1221
1078.39,1225
1078.68,1216
1078.96,1241
1079.24,1240
1079.52,1246
1079.81,1231
1080.09,1226
1080.37,1236
1080.65,1231
1080.94,1235
1081.22,1216
1081.5,1226
1081.78,1206
1082.07,1236
1082.35,1206
1082.63,1213
1082.91,1226
1083.2,1231
1083.48,1233
1083.76,1218
1084.04,1228
1084.33,1231
1084.61,1226
1084.89,1230
1085.17,1222
1085.46,1216
1085.74,1235
1086.02,1202
1086.3,1231
1086.58,1244
1086.87,1224
1087.15,1202
1087.43,1224
1087.71,1226
1087.99,1216
1088.28,1216
1088.56,1230
1088.84,1222
1089.12,1230
1089.4,1230
1089.69,1225
1089.97,1230
1090.25,1215
1090.53,1230
1090.81,1218
1091.1,1228
1091.38,1213
1091.66,1246
1091.94,1227
1092.22,1246
1092.5,1222
1092.79,1226
1093.07,1227
1093.35,1230
1093.63,1226
1093.91,1232
1094.19,1241
1094.47,1214
1094.76,1222
1095.04,1224
1095.32,1231
1095.6,1225
1095.88,1233
1096.16,1246
1096.45,1233
1096.73,1220
1097.01,1232
1097.29,1217
1097.57,1242
1097.85,1218
1098.13,1234
1098.42,1245
1098.7,1216
1098.98,1221
1099.26,1236
1099.54,1225
1099.82,1236
1100.1,1222
1100.38,1229
1100.66,1240
1100.95,1238
1101.23,1237
1101.51,1246
1101.79,1235
1102.07,1244
1102.35,1247
1102.63,1228
1102.91,1237
1103.19,1238
1103.48,1222
1103.76,1241
1104.04,1242
1104.32,1222
1104.6,1252
1104.88,1244
1105.16,1231
1105.44,1239
1105.72,1230
1106,1263
1106.28,1244
1106.56,1253
1106.85,1222
1107.13,1254
1107.41,1246
1107.69,1249
1107.97,1243
1108.25,1228
1108.53,1249
1108.81,1242
1109.09,1245
1109.37,1223
1109.65,1221
1109.93,1245
1110.21,1244
1110.49,1213
1110.77,1235
1111.05,1226
1111.33,1233
1111.62,1234
1111.89,1233
1112.18,1215
1112.46,1227
1112.74,1239
1113.02,1222
1113.3,1242
1113.58,1233
1113.86,1237
1114.14,1230
1114.42,1196
1114.7,1229
1114.98,1233
1115.26,1223
1115.54,1230
1115.82,1231
1116.1,1211
1116.38,1246
1116.66,1234
1116.94,1226
1117.22,1217
1117.5,1220
1117.78,1217
1118.06,1223
1118.34,1220
1118.62,1238
1118.9,1227
1119.18,1240
1119.46,1215
1119.74,1230
1120.02,1226
1120.3,1243
1120.58,1225
1120.86,1227
1121.14,1219
1121.42,1236
1121.7,1232
1121.98,1223
1122.26,1233
1122.53,1239
1122.81,1202
1123.09,1231
1123.37,1202
1123.65,1228
1123.93,1236
1124.21,1236
1124.49,1210
1124.77,1226
1125.05,1212
1125.33,1224
1125.61,1232
1125.89,1210
1126.17,1234
1126.45,1224
1126.73,1203
1127.01,1200
1127.29,1223
1127.56,1210
1127.84,1219
1128.12,1230
1128.4,1214
1128.68,1216
1128.96,1214
1129.24,1225
1129.52,1210
1129.8,1222
1130.08,1220
1130.36,1216
1130.63,1218
1130.91,1199
1131.19,1232
1131.47,1220
1131.75,1215
1132.03,1221
1132.31,1223
1132.59,1224
1132.87,1203
1133.15,1230
1133.42,1203
1133.7,1230
1133.98,1215
1134.26,1217
1134.54,1188
1134.82,1217
1135.1,1224
1135.38,1228
1135.65,1221.78
1135.93,1228.5
1136.21,1231.19
1136.49,1219.28
1136.77,1222.89
1137.05,1217.05
1137.33,1212.64
1137.6,1212.24
1137.88,1212.32
1138.16,1210.87
1138.44,1216.62
1138.72,1216.49
1139,1212.92
1139.28,1198.03
1139.55,1216.7
1139.83,1221.64
1140.11,1210.66
1140.39,1213.45
1140.67,1221.11
1140.95,1215.12
1141.22,1209.2
1141.5,1215.89
1141.78,1215.53
1142.06,1203.22
1142.34,1212.33
1142.62,1219.12
1142.89,1223.54
1143.17,1221.79
1143.45,1211.3
1143.73,1211.71
1144.01,1218.64
1144.28,1207.58
1144.56,1221.19
1144.84,1207.09
1145.12,1209.38
1145.4,1214.36
1145.67,1206.72
1145.95,1216.96
1146.23,1212.54
1146.51,1209.3
1146.79,1209.93
1147.06,1212.84
1147.34,1207.42
1147.62,1205.27
1147.9,1203.82
1148.18,1198.63
1148.45,1222.63
1148.73,1209.4
1149.01,1209.65
1149.29,1202.04
1149.56,1208
1149.84,1208.07
1150.12,1200.86
1150.4,1202.11
1150.67,1215.79
1150.95,1212.82
1151.23,1205.72
1151.51,1202.49
1151.79,1200.2
1152.06,1209.5
1152.34,1203.48
1152.62,1202.25
1152.89,1203.85
1153.17,1205.19
1153.45,1198.25
1153.73,1198.83
1154,1211.89
1154.28,1203.54
1154.56,1205.72
1154.84,1208.66
1155.11,1198.95
1155.39,1205.82
1155.67,1199.17
1155.95,1191.12
1156.22,1197.43
1156.5,1188.04
1156.78,1186.77
1157.06,1197.02
1157.33,1191.74
1157.61,1200.99
1157.89,1204.8
1158.16,1201.25
1158.44,1196.76
1158.72,1199.73
1158.99,1199.98
1159.27,1194.64
1159.55,1201.92
1159.83,1191.35
1160.1,1185.54
1160.38,1203.49
1160.66,1209.44
1160.93,1197.79
1161.21,1178.03
1161.49,1183.31
1161.76,1197.43
1162.04,1188.78
1162.32,1202.38
1162.59,1193.36
1162.87,1196.67
1163.15,1190.84
1163.42,1195.39
1163.7,1186.27
1163.98,1194.7
1164.25,1201.23
1164.48,1190
1164.76,1208
1165.04,1198
1165.32,1202
1165.6,1200
1165.88,1193
1166.16,1184
1166.45,1197
1166.73,1176
1167.01,1196
1167.29,1199
1167.57,1190
1167.85,1202
1168.13,1195
1168.41,1185
1168.69,1189
1168.97,1204
1169.25,1196
1169.53,1190
1169.82,1208
1170.1,1198
1170.38,1196
1170.66,1190
1170.94,1199
1171.22,1198
1171.5,1202
1171.78,1195
1172.06,1197
1172.34,1192
1172.62,1191
1172.9,1217
1173.18,1187
1173.46,1192
1173.74,1196
1174.02,1180
1174.3,1184
1174.58,1192
1174.86,1194
1175.14,1203
1175.43,1196
1175.7,1195
1175.99,1198
1176.27,1189
1176.55,1178
1176.83,1205
1177.11,1189
1177.39,1191
1177.67,1188
1177.95,1222
1178.23,1206
1178.51,1194
1178.79,1192
1179.07,1185
1179.35,1186
1179.63,1198
1179.91,1188
1180.19,1180
1180.47,1180
1180.75,1194
1181.03,1206
1181.31,1204
1181.59,1196
1181.87,1187
1182.15,1188
1182.43,1188
1182.71,1184
1182.99,1188
1183.27,1193
1183.54,1188
1183.83,1190
1184.1,1214
1184.38,1196
1184.66,1224
1184.94,1197
1185.22,1181
1185.5,1187
1185.78,1188
1186.06,1186
1186.34,1190
1186.62,1202
1186.9,1202
1187.18,1186
1187.46,1210
1187.74,1209
1188.02,1210
1188.3,1207
1188.58,1203
1188.86,1202
1189.14,1189
1189.41,1180
1189.7,1204
1189.97,1202
1190.25,1199
1190.53,1200
1190.81,1192
1191.09,1191
1191.37,1194
1191.65,1186
1191.93,1198
1192.21,1195
1192.49,1178
1192.77,1204
1193.05,1195
1193.32,1198
1193.6,1184
1193.88,1187
1194.16,1197
1194.44,1192
1194.72,1174
1195,1190
1195.28,1193
1195.56,1201
1195.83,1195
1196.11,1197
1196.39,1184
1196.67,1194
1196.95,1180
1197.23,1198
1197.51,1192
1197.79,1190
1198.07,1189
1198.34,1201
1198.62,1206
1198.9,1197
1199.18,1197
1199.46,1182
1199.74,1192
1200.02,1194
1200.29,1198
1200.57,1168
1200.85,1195
1201.13,1197
1201.41,1190
1201.69,1200
1201.97,1200
1202.24,1187
1202.52,1186
1202.8,1203
1203.08,1181
1203.36,1196
1203.64,1190
1203.91,1190
1204.19,1183
1204.47,1192
1204.75,1184
1205.03,1184
1205.31,1174
1205.58,1192
1205.86,1192
1206.14,1198
1206.42,1156
1206.7,1182
1206.97,1212
1207.25,1186
1207.53,1200
1207.81,1192
1208.09,1185
1208.36,1176
1208.64,1202
1208.92,1200
1209.2,1183
1209.48,1192
1209.75,1204
1210.03,1184
1210.31,1178
1210.59,1186
1210.87,1204
1211.14,1190
1211.42,1196
1211.7,1195
1211.98,1202
1212.26,1188
1212.53,1174
1212.81,1197
1213.09,1202
1213.37,1199
1213.64,1188
1213.92,1194
1214.2,1195
1214.48,1189
1214.75,1188
1215.03,1200
1215.31,1188
1215.59,1195
1215.86,1183
1216.14,1195
1216.42,1186
1216.7,1208
1216.97,1191
1217.25,1176
1217.53,1200
1217.81,1195
1218.08,1186
1218.36,1194
1218.64,1195
1218.92,1158
1219.19,1193
1219.47,1200
1219.75,1204
1220.03,1201
1220.3,1170
1220.58,1199
1220.86,1206
1221.13,1186
1221.41,1194
1221.69,1193
1221.97,1198
1222.24,1194
1222.52,1195
1222.8,1190
1223.07,1168
1223.35,1182
1223.63,1199
1223.9,1168
1224.18,1187
1224.46,1187
1224.74,1180
1225.01,1199
1225.29,1189
1225.57,1209
1225.84,1215
1226.12,1187
1226.4,1203
1226.67,1207
1226.95,1187
1227.23,1210
1227.5,1168
1227.78,1193
1228.06,1190
1228.33,1202
1228.61,1193
1228.89,1180
1229.16,1186
1229.44,1203
1229.72,1205
1229.99,1180
1230.27,1203
1230.54,1197
1230.82,1187
1231.1,1202
1231.37,1202
1231.65,1200
1231.93,1186
1232.2,1187
1232.48,1197
1232.76,1180
1233.03,1214
1233.31,1178
1233.59,1196
1233.86,1174
1234.14,1206
1234.41,1214
1234.69,1199
1234.97,1198
1235.24,1187
1235.52,1179
1235.79,1199
1236.07,1193
1236.35,1186
1236.62,1193
1236.9,1178
1237.18,1176
1237.45,1206
1237.73,1186
1238,1198
1238.28,1204
1238.56,1219
1238.83,1202
1239.11,1172
1239.38,1180
1239.66,1206
1239.94,1203
1240.21,1213
1240.49,1203
1240.76,1200
1241.04,1212
1241.31,1212
1241.59,1191
1241.87,1192
1242.14,1207
1242.42,1218
1242.69,1213
1242.97,1216
1243.24,1209
1243.52,1192
1243.8,1194
1244.07,1200
1244.35,1208
1244.62,1214
1244.9,1198
1245.17,1210
1245.45,1198
1245.72,1215
1246,1209
1246.27,1204
1246.55,1213
1246.83,1224
1247.1,1218
1247.38,1232
1247.65,1211
1247.93,1234
1248.2,1232
1248.48,1197
1248.75,1206
1249.03,1172
1249.3,1219
1249.58,1215
1249.85,1216
1250.13,1200
1250.4,1231
1250.68,1200
1250.95,1204
1251.23,1220
1251.5,1206
1251.78,1202
1252.05,1202
1252.33,1202
1252.6,1200
1252.88,1220
1253.15,1190
1253.43,1198
1253.7,1172
1253.98,1210
1254.25,1194
1254.53,1196
1254.8,1192
1255.08,1195
1255.35,1208
1255.63,1198
1255.9,1198
1256.18,1207
1256.45,1194
1256.73,1200
1257,1188
1257.28,1195
1257.55,1192
1257.82,1182
1258.1,1188
1258.37,1182
1258.65,1196
1258.92,1198
1259.2,1198
1259.47,1201
1259.75,1194
1260.02,1180
1260.3,1200
1260.57,1178
1260.84,1199
1261.12,1206
1261.39,1188
1261.67,1184
1261.94,1184
1262.22,1181
1262.49,1198
1262.76,1193
1263.04,1200
1263.31,1200
1263.59,1194
1263.86,1212
1264.14,1195
1264.41,1192
1264.68,1176
1264.96,1180
1265.23,1200
1265.51,1188
1265.78,1192
1266.05,1184
1266.33,1197
1266.6,1188
1266.88,1193
1267.15,1213
1267.42,1193
1267.7,1202
1267.97,1208
1268.25,1201
1268.52,1192
1268.79,1189
1269.07,1210
1269.34,1200
1269.62,1202
1269.89,1211
1270.16,1219
1270.44,1208
1270.71,1228
1270.98,1226
1271.26,1233
1271.53,1238
1271.81,1266
1272.08,1260
1272.35,1264
1272.63,1272
1272.9,1278
1273.17,1289
1273.45,1305
1273.72,1280
1273.99,1296
1274.27,1287
1274.54,1269
1274.81,1274
1275.09,1260
1275.36,1254
1275.63,1226
1275.91,1236
1276.18,1230
1276.45,1239
1276.73,1224
1277,1215
1277.27,1226
1277.55,1180
1277.82,1199
1278.09,1190
1278.37,1208
1278.64,1184
1278.91,1193
1279.19,1200
1279.46,1209
1279.73,1180
1280.01,1182
1280.28,1190
1280.55,1198
1280.82,1205
1281.1,1182
1281.37,1201
1281.64,1192
1281.92,1179
1282.19,1176
1282.46,1188
1282.74,1192
1283.01,1190
1283.28,1201
1283.55,1192
1283.83,1178
1284.1,1186
1284.37,1185
1284.64,1191
1284.92,1184
1285.19,1187
1285.46,1182
1285.74,1182
1286.01,1190
1286.28,1182
1286.55,1180
1286.83,1190
1287.1,1190
1287.37,1168
1287.64,1176
1287.92,1178
1288.19,1185
1288.46,1189
1288.73,1187
1289.01,1179
1289.28,1187
1289.55,1182
1289.82,1171
1290.1,1197
1290.37,1186
1290.64,1190
1290.91,1166
1291.19,1188
1291.46,1182
1291.73,1176
1292,1184
1292.27,1174
1292.55,1158
1292.82,1190
1293.09,1196
1293.36,1176
1293.64,1198
1293.91,1178
1294.18,1185
1294.45,1197
1294.72,1186
1295,1176
1295.27,1187
1295.54,1170
1295.81,1188
1296.08,1166
1296.36,1174
1296.63,1183
1296.9,1172
1297.17,1174
1297.44,1183
1297.72,1179
1297.99,1190
1298.26,1200
1298.53,1175
1298.8,1186
1299.07,1183
1299.35,1181
1299.62,1189
1299.89,1189
1300.16,1172
1300.43,1187
1300.7,1184
1300.98,1175
1301.25,1172
1301.52,1163
1301.79,1183
1302.06,1182
1302.33,1173
1302.61,1190
1302.88,1174
1303.15,1178
1303.42,1166
1303.69,1186
1303.96,1164
1304.23,1191
1304.51,1163
1304.78,1176
1305.05,1184
1305.32,1184
1305.59,1168
1305.86,1177
1306.13,1166
1306.4,1186
1306.68,1170
1306.95,1172
1307.22,1177
1307.49,1180
1307.76,1200
1308.03,1182
1308.3,1183
1308.57,1165
1308.84,1188
1309.12,1181
1309.39,1190
1309.66,1173
1309.93,1190
1310.2,1172
1310.47,1178
1310.74,1190
1311.01,1176
1311.28,1184
1311.55,1181
1311.82,1162
1312.1,1177
1312.37,1169
1312.64,1181
1312.91,1189
1313.18,1184
1313.45,1180
1313.72,1174
1313.99,1168
1314.26,1169
1314.53,1174
1314.8,1166
1315.07,1168
1315.34,1176
1315.62,1184
1315.89,1178
1316.16,1178
1316.43,1200
1316.7,1179
1316.97,1173
1317.24,1178
1317.51,1170
1317.78,1167
1318.05,1180
1318.32,1176
1318.59,1178
1318.86,1157
1319.13,1172
1319.4,1184
1319.67,1167
1319.94,1165
1320.21,1177
1320.48,1178
1320.75,1179
1321.02,1178
1321.29,1170
1321.56,1184
1321.83,1171
1322.11,1178
1322.38,1188
1322.65,1184
1322.92,1203
1323.19,1194
1323.46,1184
1323.73,1191
1324,1175
1324.27,1180
1324.54,1182
1324.81,1184
1325.08,1166
1325.34,1182
1325.61,1187
1325.88,1186
1326.15,1160
1326.42,1178
1326.69,1169
1326.96,1162
1327.23,1196
1327.5,1163
1327.77,1161
1328.04,1164
1328.31,1174
1328.58,1176
1328.85,1171
1329.12,1180
1329.39,1172
1329.66,1194
1329.93,1189
1330.2,1182
1330.47,1167
1330.74,1179
1331.01,1179
1331.28,1178
1331.55,1168
1331.82,1164
1332.09,1174
1332.36,1178
1332.63,1172
1332.89,1176
1333.16,1188
1333.43,1179
1333.7,1170
1333.97,1162
1334.24,1154
1334.51,1174
1334.78,1158
1335.05,1172
1335.32,1169
1335.59,1156
1335.86,1178
1336.13,1176
1336.4,1180
1336.66,1172
1336.93,1166
1337.2,1175
1337.47,1172
1337.74,1181
1338.01,1183
1338.28,1178
1338.55,1174
1338.82,1178
1339.09,1163
1339.36,1160
1339.62,1167
1339.89,1165
1340.16,1180
1340.43,1168
1340.7,1178
1340.97,1171
1341.24,1186
1341.51,1173
1341.77,1179
1342.04,1174
1342.31,1187
1342.58,1183
1342.85,1168
1343.12,1168
1343.39,1172
1343.66,1176
1343.92,1165
1344.19,1177
1344.46,1176
1344.73,1170
1345,1175
1345.27,1182
1345.54,1167
1345.8,1168
1346.07,1174
1346.34,1177
1346.61,1175
1346.88,1168
1347.15,1173
1347.42,1176
1347.68,1178
1347.95,1179
1348.22,1168
1348.49,1160
1348.76,1169
1349.02,1176
1349.29,1164
1349.56,1171
1349.83,1162
1350.1,1167
1350.37,1170
1350.63,1174
1350.9,1168
1351.17,1182
1351.44,1171
1351.71,1170
1351.97,1163
1352.24,1166
1352.51,1185
1352.78,1171
1353.05,1185
1353.31,1172
1353.58,1178
1353.85,1182
1354.12,1188
1354.39,1181
1354.65,1168
1354.92,1176
1355.19,1172
1355.46,1173
1355.73,1168
1355.99,1182
1356.26,1163
1356.53,1177
1356.8,1176
1357.06,1184
1357.33,1170
1357.6,1177
1357.87,1175
1358.14,1167
1358.4,1178
1358.67,1189
1358.94,1204
1359.2,1172
1359.47,1201
1359.74,1190
1360.01,1190
1360.28,1196
1360.54,1191
1360.81,1188
1361.08,1180
1361.34,1186
1361.61,1166
1361.88,1202
1362.15,1171
1362.41,1160
1362.68,1188
1362.95,1183
1363.22,1172
1363.48,1184
1363.75,1170
1364.02,1180
1364.29,1176
1364.55,1180
1364.82,1168
1365.09,1169
1365.35,1160
1365.62,1178
1365.89,1171
1366.15,1168
1366.42,1168
1366.69,1166
1366.96,1158
1367.22,1172
1367.49,1181
1367.76,1180
1368.02,1164
1368.29,1172
1368.56,1166
1368.83,1174
1369.09,1169
1369.36,1174
1369.63,1164
1369.89,1182
1370.16,1181
1370.43,1158
1370.69,1163
1370.96,1158
1371.23,1170
1371.49,1182
1371.76,1175
1372.03,1156
1372.29,1169
1372.56,1174
1372.83,1179
1373.09,1167
1373.36,1152
1373.63,1170
1373.89,1152
1374.16,1178
1374.43,1169
1374.69,1158
1374.96,1178
1375.22,1163
1375.49,1168
1375.76,1166
1376.02,1171
1376.29,1159
1376.56,1173
1376.82,1171
1377.09,1179
1377.36,1163
1377.62,1168
1377.89,1181
1378.15,1165
1378.42,1168
1378.69,1160
1378.95,1180
1379.22,1167
1379.48,1161
1379.75,1156
1380.02,1150
1380.28,1164
1380.55,1172
1380.82,1166
1381.08,1148
1381.35,1173
1381.61,1175
1381.88,1178
1382.15,1175
1382.41,1159
1382.68,1174
1382.94,1168
1383.21,1149
1383.48,1166
1383.74,1162
1384.01,1165
1384.27,1158
1384.54,1171
1384.8,1168
1385.07,1160
1385.34,1165
1385.6,1173
1385.87,1158
1386.13,1172
1386.4,1160
1386.66,1152
1386.93,1157
1387.2,1177
1387.46,1167
1387.73,1169
1387.99,1168
1388.26,1168
1388.52,1146
1388.79,1165
1389.05,1156
1389.32,1172.9
1389.58,1161.77
1389.85,1173.86
1390.12,1160.02
1390.38,1171.27
1390.65,1159
1390.91,1165.51
1391.18,1161.04
1391.44,1170.52
1391.71,1154.42
1391.97,1158.08
1392.24,1166.35
