Raman Shift (1/cm),Intensity (Counts)
1197.32,1251.1
1197.76,1255.12
1198.21,1247.83
1198.65,1241.94
1199.1,1248.97
1199.55,1239.87
1199.99,1255.57
1200.44,1254.76
1200.88,1257.72
1201.33,1254.27
1201.78,1258.11
1202.22,1254.96
1202.67,1247.99
1203.11,1244.96
1203.56,1242.97
1204,1259.29
1204.45,1250.85
1204.9,1246.75
1205.34,1260
1205.79,1251.98
1206.23,1255.1
1206.68,1245.64
1207.12,1248.9
1207.57,1242.82
1208.01,1243.75
1208.46,1250.64
1208.9,1233.05
1209.35,1248.25
1209.79,1245.57
1210.24,1257.12
1210.68,1245.13
1211.13,1249.87
1211.57,1248.13
1212.02,1247.78
1212.46,1256.12
1212.91,1253.19
1213.35,1242.75
1213.8,1247.96
1214.24,1244.61
1214.69,1246.57
1215.13,1249.2
1215.58,1239.18
1216.02,1260.09
1216.47,1256.55
1216.91,1256.53
1217.36,1244.39
1217.8,1236.76
1218.25,1244.53
1218.69,1254.75
1219.13,1267.27
1219.58,1255.95
1220.02,1253.22
1220.47,1257.01
1220.91,1252.17
1221.36,1249.47
1221.8,1249.58
1222.24,1251.49
1222.69,1252.19
1223.13,1254.53
1223.58,1256.13
1224.02,1249.7
1224.46,1248.37
1224.91,1247.83
1225.35,1264.34
1225.8,1253.49
1226.24,1249.41
1226.68,1254
1227.13,1253.26
1227.52,1248
1227.97,1248
1228.42,1250
1228.87,1230
1229.31,1241
1229.76,1250
1230.21,1248
1230.66,1252
1231.11,1250
1231.56,1266
1232.01,1262
1232.46,1249
1232.91,1246
1233.35,1256
1233.8,1275
1234.25,1262
1234.7,1247
1235.15,1261
1235.6,1258
1236.05,1258
1236.49,1256
1236.94,1276
1237.39,1249
1237.84,1261
1238.29,1260
1238.74,1266
1239.18,1267
1239.63,1264
1240.08,1284
1240.53,1252
1240.98,1276
1241.43,1252
1241.87,1269
1242.32,1296
1242.77,1272
1243.22,1274
1243.67,1284
1244.11,1290
1244.56,1282
1245.01,1283
1245.46,1286
1245.91,1286
1246.35,1292
1246.8,1321
1247.25,1293
1247.7,1293
1248.14,1296
1248.59,1313
1249.04,1304
1249.49,1284
1249.93,1307
1250.38,1314
1250.83,1292
1251.28,1284
1251.72,1298
1252.17,1263
1252.62,1294
1253.07,1288
1253.51,1284
1253.96,1274
1254.41,1287
1254.86,1276
1255.3,1236
1255.75,1282
1256.2,1258
1256.64,1261
1257.09,1265
1257.54,1250
1257.98,1252
1258.43,1273
1258.88,1247
1259.32,1250
1259.77,1238
1260.22,1262
1260.66,1264
1261.11,1232
1261.56,1240
1262.01,1246
1262.45,1272
1262.9,1242
1263.34,1271
1263.79,1266
1264.24,1260
1264.68,1236
1265.13,1255
1265.58,1272
1266.02,1269
1266.47,1271
1266.92,1260
1267.36,1264
1267.81,1270
1268.25,1289
1268.7,1265
1269.15,1283
1269.59,1293
1270.04,1299
1270.48,1288
1270.93,1309
1271.38,1322
1271.82,1326
1272.27,1366
1272.71,1396
1273.16,1407
1273.6,1428
1274.05,1433
1274.5,1434
1274.94,1424
1275.39,1392
1275.83,1374
1276.28,1341
1276.72,1340
1277.17,1332
1277.61,1328
1278.06,1324
1278.51,1299
1278.95,1274
1279.4,1284
1279.84,1294
1280.29,1280
1280.73,1283
1281.18,1271
1281.62,1269
1282.07,1254
1282.51,1268
1282.96,1268
1283.4,1272
1283.85,1275
1284.29,1244
1284.74,1264
1285.18,1246
1285.63,1256
1286.07,1254
1286.52,1266
1286.96,1265
1287.41,1233
1287.85,1246
1288.3,1236
1288.74,1251
1289.19,1261
1289.63,1243
1290.07,1236
1290.52,1255
1290.96,1261
1291.41,1252
1291.85,1254
1292.3,1249
1292.74,1266
1293.19,1214
1293.63,1258
1294.07,1264
1294.52,1258
1294.96,1254
1295.41,1258
1295.85,1234
1296.3,1255
1296.74,1252
1297.18,1248
1297.63,1252
1298.07,1265
1298.51,1222
1298.96,1240
1299.4,1243
1299.85,1242
1300.29,1254
1300.73,1253
1301.18,1248
1301.62,1261
1302.06,1255
1302.51,1250
1302.95,1250
1303.39,1272
1303.84,1239
1304.28,1247
1304.72,1255
1305.17,1253
1305.61,1257
1306.05,1259
1306.5,1256
1306.94,1254
1307.38,1232
1307.83,1258
1308.27,1245
1308.71,1247
1309.16,1248
1309.6,1246
1310.04,1260
1310.49,1247
1310.93,1250
1311.37,1257
1311.82,1256
1312.26,1247
1312.7,1253
1313.14,1245
1313.59,1252
1314.03,1251
1314.47,1246
1314.92,1258
1315.36,1256
1315.8,1259
1316.24,1254
1316.69,1250
1317.13,1258
1317.57,1243
1318.01,1268
1318.46,1256
1318.9,1240
1319.34,1248
1319.78,1267
1320.22,1248
1320.67,1255
1321.11,1254
1321.55,1274
1321.99,1256
1322.44,1254
1322.88,1248
1323.32,1256
1323.76,1258
1324.2,1249
1324.64,1254
1325.09,1220
1325.53,1241
1325.97,1243
1326.41,1263
1326.85,1261
1327.3,1248
1327.74,1262
1328.18,1266
1328.62,1241
1329.06,1272
1329.51,1235
1329.95,1255
1330.39,1245
1330.83,1244
1331.27,1279
1331.71,1270
1332.15,1266
1332.6,1252
1333.04,1251
1333.48,1269
1333.92,1256
1334.36,1251
1334.8,1253
1335.24,1262
1335.68,1254
1336.12,1231
1336.57,1253
1337.01,1269
1337.45,1262
1337.89,1240
1338.33,1253
1338.77,1237
1339.21,1254
1339.65,1251
1340.09,1246
1340.53,1244
1340.98,1250
1341.42,1257
1341.86,1264
1342.3,1231
1342.74,1245
1343.18,1234
1343.62,1240
1344.06,1251
1344.5,1261
1344.94,1257
1345.38,1246
1345.82,1246
1346.26,1248
1346.7,1263
1347.14,1261
1347.58,1236
1348.02,1260
1348.46,1242
1348.9,1263
1349.34,1270
1349.78,1256
1350.22,1254
1350.66,1260
1351.1,1257
1351.54,1259
1351.98,1252
1352.42,1253
1352.86,1240
1353.3,1264
1353.74,1265
1354.18,1256
1354.62,1264
1355.06,1261
1355.5,1268
1355.94,1272
1356.38,1270
1356.82,1255
1357.26,1279
1357.7,1283
1358.14,1244
1358.58,1276
1359.02,1272
1359.46,1278
1359.9,1248
1360.33,1277
1360.77,1263
1361.21,1269
1361.65,1275
1362.09,1286
1362.53,1256
1362.97,1268
1363.41,1254
1363.85,1268
1364.29,1272
1364.73,1253
1365.16,1246
1365.6,1266
1366.04,1259
1366.48,1273
1366.92,1242
1367.36,1238
1367.8,1259
1368.24,1268
1368.68,1250
1369.11,1247
1369.55,1253
1369.99,1248
1370.43,1250
1370.87,1262
1371.31,1260
1371.75,1267
1372.18,1228
1372.62,1249
1373.06,1252
1373.5,1247
1373.94,1248
1374.37,1259
1374.81,1248
1375.25,1256
1375.69,1244
1376.13,1244
1376.57,1254
1377,1240
1377.44,1261
1377.88,1252
1378.32,1242
1378.76,1232
1379.19,1255
1379.63,1260
1380.07,1234
1380.51,1260
1380.94,1245
1381.38,1244
1381.82,1251
1382.26,1261
1382.7,1250
1383.13,1263
1383.57,1256
1384.01,1242
1384.44,1257
1384.88,1236
1385.32,1242
1385.76,1253
1386.2,1257
1386.63,1236
1387.07,1244
1387.51,1257
1387.94,1246
1388.38,1278
1388.82,1250
1389.26,1267
1389.69,1255
1390.13,1233
1390.57,1261
1391,1249
1391.44,1235
1391.88,1249
1392.31,1240
1392.75,1257
1393.19,1253
1393.62,1242
1394.06,1250
1394.5,1261
1394.94,1232
1395.37,1253
1395.81,1229
1396.24,1238
1396.68,1240
1397.12,1238
1397.56,1265
1397.99,1236
1398.43,1273
1398.86,1245
1399.3,1256
1399.74,1235
1400.17,1253
1400.61,1249
1401.05,1250
1401.48,1254
1401.92,1216
1402.35,1251
1402.79,1260
1403.23,1245
1403.66,1247
1404.1,1254
1404.53,1232
1404.97,1267
1405.41,1259
1405.84,1267
1406.28,1250
1406.71,1238
1407.15,1251
1407.59,1270
1408.02,1252
1408.46,1254
1408.89,1265
1409.33,1252
1409.76,1258
1410.2,1250
1410.64,1228
1411.07,1251
1411.51,1230
1411.94,1255
1412.38,1230
1412.81,1258
1413.25,1246
1413.68,1252
1414.12,1245
1414.55,1230
1414.99,1264
1415.42,1244
1415.86,1228
1416.29,1252
1416.73,1255
1417.16,1243
1417.6,1256
1418.03,1250
1418.47,1249
1418.9,1256
1419.34,1256
1419.77,1246
1420.21,1238
1420.64,1256
1421.08,1254
1421.51,1251
1421.95,1257
1422.38,1260
1422.82,1230
1423.25,1264
1423.69,1242
1424.12,1241
1424.56,1248
1424.99,1258
1425.42,1260
1425.86,1263
1426.29,1228
1426.73,1247
1427.16,1264
1427.59,1247
1428.03,1253
1428.46,1266
1428.9,1258
1429.33,1234
1429.77,1248
1430.2,1242
1430.63,1253
1431.07,1264
1431.5,1255
1431.94,1247
1432.37,1253
1432.8,1264
1433.24,1243
1433.67,1243
1434.1,1263
1434.54,1252
1434.97,1252
1435.41,1239
1435.84,1259
1436.27,1250
1436.71,1281
1437.14,1262
1437.57,1248
1438.01,1268
1438.44,1257
1438.88,1257
1439.31,1250
1439.74,1253
1440.17,1252
1440.61,1240
1441.04,1256
1441.47,1260
1441.91,1264
1442.34,1256
1442.77,1246
1443.21,1247
1443.64,1256
1444.07,1251
1444.51,1260
1444.94,1252
1445.37,1262
1445.8,1263
1446.24,1252
1446.67,1267
1447.1,1256
1447.54,1268
1447.97,1264
1448.4,1238
1448.83,1252
1449.27,1263
1449.7,1261
1450.13,1254
1450.57,1257
1451,1265
1451.43,1275
1451.86,1265.67
1452.3,1268.56
1452.73,1269.74
1453.16,1267.99
1453.59,1268.76
1454.02,1268.83
1454.46,1268.53
1454.89,1274.53
1455.32,1272.78
1455.75,1292
1456.18,1260
1456.62,1276
1457.05,1256
1457.48,1286
1457.91,1275
1458.34,1259
1458.78,1259
1459.21,1264
1459.64,1267
1460.07,1286
1460.5,1244
1460.94,1267
1461.37,1271
1461.8,1279
1462.23,1282
1462.66,1280
1463.09,1255
1463.53,1255
1463.96,1262
1464.39,1277
1464.82,1251
1465.25,1272
1465.68,1243
1466.12,1266
1466.55,1246
1466.98,1268
1467.41,1271
1467.84,1269
1468.27,1278
1468.7,1263
1469.13,1264
1469.56,1282
1470,1279
1470.43,1253
1470.86,1273
1471.29,1264
1471.72,1270
1472.15,1242
1472.58,1258
1473.01,1263
1473.44,1263
1473.87,1258
1474.31,1242
1474.74,1256
1475.17,1261
1475.6,1258
1476.03,1278
1476.46,1248
1476.89,1266
1477.32,1261
1477.75,1236
1478.18,1260
1478.61,1270
1479.04,1271
1479.47,1249
1479.9,1260
1480.33,1262
1480.76,1259
1481.19,1258
1481.62,1263
1482.05,1255
1482.48,1252
1482.91,1247
1483.34,1278
1483.77,1259
1484.2,1248
1484.63,1259
1485.06,1260
1485.49,1248
1485.92,1272
1486.35,1248
1486.78,1270
1487.21,1265
1487.64,1254
1488.07,1258
1488.5,1264
1488.93,1270
1489.36,1242
1489.79,1263
1490.22,1260
1490.65,1274
1491.08,1246
1491.51,1238
1491.94,1262
1492.37,1272
1492.8,1268
1493.23,1250
1493.66,1252
1494.09,1265
1494.51,1251
1494.94,1256
1495.37,1258
1495.8,1275
1496.23,1244
1496.66,1243
1497.09,1268
1497.52,1268
1497.95,1256
1498.38,1257
1498.81,1268
1499.23,1258
1499.66,1286
