Raman Shift (1/cm),Intensity (Counts)
1201.33,1166.46
1201.78,1162.74
1202.22,1166.49
1202.67,1168.03
1203.11,1164.04
1203.56,1171.87
1204,1163.47
1204.45,1154.88
1204.9,1170.56
1205.34,1160.95
1205.79,1153.53
1206.23,1169.1
1206.68,1164.15
1207.12,1170.18
1207.57,1173.11
1208.01,1166.96
1208.46,1165.4
1208.9,1173.51
1209.35,1166.37
1209.79,1163.2
1210.24,1158.93
1210.68,1161.89
1211.13,1167.86
1211.57,1164.61
1212.02,1172.74
1212.46,1169.59
1212.91,1162.62
1213.35,1164.62
1213.8,1170.47
1214.24,1167.26
1214.69,1164.86
1215.13,1160.81
1215.58,1155.57
1216.02,1163.11
1216.47,1152.95
1216.91,1151.04
1217.36,1161.15
1217.8,1165.51
1218.25,1163.99
1218.69,1156.48
1219.13,1153.76
1219.58,1163.63
1220.02,1165.43
1220.47,1165.27
1220.91,1170.1
1221.36,1165.61
1221.8,1175.18
1222.24,1161.46
1222.69,1172.52
1223.13,1161.24
1223.58,1155.83
1224.02,1166.11
1224.46,1156.09
1224.91,1158.06
1225.35,1171.04
1225.8,1160.54
1226.24,1156.78
1226.68,1145.16
1227.13,1151.78
1227.52,1156
1227.97,1163
1228.42,1159
1228.87,1164
1229.31,1171
1229.76,1175
1230.21,1146
1230.66,1136
1231.11,1164
1231.56,1162
1232.01,1152
1232.46,1156
1232.91,1170
1233.35,1165
1233.8,1155
1234.25,1170
1234.7,1144
1235.15,1152
1235.6,1162
1236.05,1164
1236.49,1162
1236.94,1162
1237.39,1154
1237.84,1146
1238.29,1161
1238.74,1174
1239.18,1146
1239.63,1159
1240.08,1164
1240.53,1172
1240.98,1186
1241.43,1178
1241.87,1170
1242.32,1166
1242.77,1182
1243.22,1156
1243.67,1160
1244.11,1162
1244.56,1172
1245.01,1168
1245.46,1169
1245.91,1168
1246.35,1178
1246.8,1152
1247.25,1167
1247.7,1170
1248.14,1150
1248.59,1172
1249.04,1187
1249.49,1172
1249.93,1150
1250.38,1178
1250.83,1171
1251.28,1176
1251.72,1162
1252.17,1160
1252.62,1167
1253.07,1173
1253.51,1182
1253.96,1161
1254.41,1171
1254.86,1165
1255.3,1163
1255.75,1176
1256.2,1150
1256.64,1164
1257.09,1171
1257.54,1167
1257.98,1175
1258.43,1170
1258.88,1169
1259.32,1168
1259.77,1162
1260.22,1163
1260.66,1178
1261.11,1173
1261.56,1166
1262.01,1160
1262.45,1144
1262.9,1166
1263.34,1173
1263.79,1165
1264.24,1159
1264.68,1164
1265.13,1163
1265.58,1170
1266.02,1169
1266.47,1172
1266.92,1180
1267.36,1144
1267.81,1159
1268.25,1168
1268.7,1158
1269.15,1163
1269.59,1178
1270.04,1169
1270.48,1174
1270.93,1167
1271.38,1166
1271.82,1182
1272.27,1162
1272.71,1194
1273.16,1190
1273.6,1193
1274.05,1197
1274.5,1198
1274.94,1191
1275.39,1192
1275.83,1190
1276.28,1192
1276.72,1168
1277.17,1193
1277.61,1181
1278.06,1166
1278.51,1174
1278.95,1176
1279.4,1170
1279.84,1174
1280.29,1167
1280.73,1172
1281.18,1170
1281.62,1142
1282.07,1176
1282.51,1174
1282.96,1166
1283.4,1151
1283.85,1161
1284.29,1170
1284.74,1168
1285.18,1178
1285.63,1170
1286.07,1162
1286.52,1160
1286.96,1166
1287.41,1166
1287.85,1171
1288.3,1155
1288.74,1164
1289.19,1175
1289.63,1156
1290.07,1175
1290.52,1158
1290.96,1181
1291.41,1160
1291.85,1168
1292.3,1158
1292.74,1158
1293.19,1177
1293.63,1161
1294.07,1160
1294.52,1164
1294.96,1166
1295.41,1164
1295.85,1158
1296.3,1161
1296.74,1165
1297.18,1172
1297.63,1173
1298.07,1170
1298.51,1162
1298.96,1150
1299.4,1159
1299.85,1168
1300.29,1152
1300.73,1155
1301.18,1160
1301.62,1156
1302.06,1164
1302.51,1159
1302.95,1186
1303.39,1162
1303.84,1168
1304.28,1179
1304.72,1166
1305.17,1142
1305.61,1154
1306.05,1162
1306.5,1162
1306.94,1176
1307.38,1179
1307.83,1164
1308.27,1171
1308.71,1172
1309.16,1175
1309.6,1154
1310.04,1165
1310.49,1164
1310.93,1154
1311.37,1169
1311.82,1160
1312.26,1162
1312.7,1163
1313.14,1171
1313.59,1152
1314.03,1155
1314.47,1147
1314.92,1156
1315.36,1165
1315.8,1164
1316.24,1157
1316.69,1138
1317.13,1164
1317.57,1164
1318.01,1172
1318.46,1173
1318.9,1159
1319.34,1169
1319.78,1160
1320.22,1178
1320.67,1184
1321.11,1161
1321.55,1170
1321.99,1162
1322.44,1180
1322.88,1182
1323.32,1164
1323.76,1145
1324.2,1165
1324.64,1166
1325.09,1183
1325.53,1167
1325.97,1149
1326.41,1165
1326.85,1174
1327.3,1173
1327.74,1174
1328.18,1150
1328.62,1177
1329.06,1168
1329.51,1166
1329.95,1166
1330.39,1159
1330.83,1160
1331.27,1176
1331.71,1166
1332.15,1162
1332.6,1166
1333.04,1164
1333.48,1161
1333.92,1171
1334.36,1156
1334.8,1157
1335.24,1155
1335.68,1150
1336.12,1165
1336.57,1165
1337.01,1166
1337.45,1159
1337.89,1166
1338.33,1167
1338.77,1166
1339.21,1186
1339.65,1179
1340.09,1166
1340.53,1167
1340.98,1152
1341.42,1165
1341.86,1161
1342.3,1185
1342.74,1178
1343.18,1169
1343.62,1164
1344.06,1170
1344.5,1154
1344.94,1160
1345.38,1160
1345.82,1165
1346.26,1165
1346.7,1160
1347.14,1177
1347.58,1152
1348.02,1158
1348.46,1168
1348.9,1177
1349.34,1164
1349.78,1161
1350.22,1154
1350.66,1166
1351.1,1156
1351.54,1158
1351.98,1163
1352.42,1170
1352.86,1169
1353.3,1175
1353.74,1161
1354.18,1183
1354.62,1169
1355.06,1158
1355.5,1160
1355.94,1175
1356.38,1152
1356.82,1154
1357.26,1164
1357.7,1170
1358.14,1179
1358.58,1164
1359.02,1168
1359.46,1180
1359.9,1178
1360.33,1182
1360.77,1169
1361.21,1168
1361.65,1175
1362.09,1178
1362.53,1170
1362.97,1176
1363.41,1163
1363.85,1164
1364.29,1158
1364.73,1173
1365.16,1183
1365.6,1177
1366.04,1175
1366.48,1201
1366.92,1165
1367.36,1154
1367.8,1172
1368.24,1152
1368.68,1156
1369.11,1164
1369.55,1169
1369.99,1176
1370.43,1171
1370.87,1178
1371.31,1166
1371.75,1173
1372.18,1173
1372.62,1170
1373.06,1173
1373.5,1161
1373.94,1164
1374.37,1165
1374.81,1160
1375.25,1170
1375.69,1173
1376.13,1158
1376.57,1174
1377,1163
1377.44,1167
1377.88,1160
1378.32,1169
1378.76,1166
1379.19,1164
1379.63,1165
1380.07,1162
1380.51,1164
1380.94,1162
1381.38,1128
1381.82,1168
1382.26,1168
1382.7,1157
1383.13,1168
1383.57,1175
1384.01,1171
1384.44,1144
1384.88,1175
1385.32,1152
1385.76,1162
1386.2,1166
1386.63,1166
1387.07,1171
1387.51,1160
1387.94,1158
1388.38,1170
1388.82,1171
1389.26,1161
1389.69,1170
1390.13,1152
1390.57,1161
1391,1166
1391.44,1158
1391.88,1170
1392.31,1178
1392.75,1172
1393.19,1176
1393.62,1158
1394.06,1168
1394.5,1156
1394.94,1171
1395.37,1171
1395.81,1167
1396.24,1158
1396.68,1167
1397.12,1152
1397.56,1152
1397.99,1173
1398.43,1158
1398.86,1175
1399.3,1176
1399.74,1167
1400.17,1169
1400.61,1161
1401.05,1156
1401.48,1163
1401.92,1170
1402.35,1160
1402.79,1156
1403.23,1171
1403.66,1158
1404.1,1152
1404.53,1173
1404.97,1174
1405.41,1166
1405.84,1160
1406.28,1158
1406.71,1174
1407.15,1154
1407.59,1161
1408.02,1155
1408.46,1164
1408.89,1176
1409.33,1160
1409.76,1172
1410.2,1163
1410.64,1162
1411.07,1166
1411.51,1168
1411.94,1168
1412.38,1164
1412.81,1174
1413.25,1161
1413.68,1164
1414.12,1191
1414.55,1166
1414.99,1176
1415.42,1164
1415.86,1171
1416.29,1171
1416.73,1159
1417.16,1160
1417.6,1167
1418.03,1173
1418.47,1158
1418.9,1172
1419.34,1187
1419.77,1155
1420.21,1174
1420.64,1162
1421.08,1173
1421.51,1170
1421.95,1160
1422.38,1170
1422.82,1173
1423.25,1153
1423.69,1167
1424.12,1165
1424.56,1174
1424.99,1158
1425.42,1178
1425.86,1163
1426.29,1171
1426.73,1161
1427.16,1168
1427.59,1172
1428.03,1178
1428.46,1166
1428.9,1179
1429.33,1176
1429.77,1150
1430.2,1163
1430.63,1172
1431.07,1176
1431.5,1173
1431.94,1166
1432.37,1176
1432.8,1164
1433.24,1178
1433.67,1172
1434.1,1173
1434.54,1157
1434.97,1182
1435.41,1174
1435.84,1159
1436.27,1172
1436.71,1165
1437.14,1172
1437.57,1170
1438.01,1173
1438.44,1167
1438.88,1164
1439.31,1158
1439.74,1158
1440.17,1159
1440.61,1165
1441.04,1182
1441.47,1167
1441.91,1156
1442.34,1180
1442.77,1178
1443.21,1178
1443.64,1168
1444.07,1164
1444.51,1168
1444.94,1148
1445.37,1180
1445.8,1163
1446.24,1172
1446.67,1176
1447.1,1162
1447.54,1157
1447.97,1176
1448.4,1168
1448.83,1161
1449.27,1170
1449.7,1176
1450.13,1172
1450.57,1172
1451,1171
1451.43,1171.67
1451.86,1171.56
1452.3,1171.41
1452.73,1171.54
1453.16,1171.5
1453.59,1171.48
1454.02,1171.51
1454.46,1171.5
1454.89,1174.37
1455.32,1174.08
1455.75,1183
1456.18,1170
1456.62,1164
1457.05,1176
1457.48,1169
1457.91,1176
1458.34,1176
1458.78,1176
1459.21,1186
1459.64,1175
1460.07,1166
1460.5,1166
1460.94,1174
1461.37,1172
1461.8,1178
1462.23,1173
1462.66,1166
1463.09,1172
1463.53,1160
1463.96,1159
1464.39,1168
1464.82,1170
1465.25,1170
1465.68,1168
1466.12,1152
1466.55,1174
1466.98,1177
1467.41,1178
1467.84,1167
1468.27,1156
1468.7,1156
1469.13,1183
1469.56,1171
1470,1174
1470.43,1170
1470.86,1180
1471.29,1168
1471.72,1177
1472.15,1185
1472.58,1172
1473.01,1144
1473.44,1165
1473.87,1162
1474.31,1175
1474.74,1177
1475.17,1144
1475.6,1172
1476.03,1172
1476.46,1180
1476.89,1168
1477.32,1172
1477.75,1165
1478.18,1168
1478.61,1174
1479.04,1168
1479.47,1162
1479.9,1170
1480.33,1177
1480.76,1180
1481.19,1174
1481.62,1180
1482.05,1168
1482.48,1168
1482.91,1160
1483.34,1152
1483.77,1177
1484.2,1173
1484.63,1158
1485.06,1161
1485.49,1187
1485.92,1181
1486.35,1176
1486.78,1162
1487.21,1184
1487.64,1180
1488.07,1168
1488.5,1170
1488.93,1186
1489.36,1182
1489.79,1177
1490.22,1158
1490.65,1190
1491.08,1146
1491.51,1162
1491.94,1164
1492.37,1158
1492.8,1165
1493.23,1166
1493.66,1176
1494.09,1180
1494.51,1176
1494.94,1181
1495.37,1169
1495.8,1167
1496.23,1178
1496.66,1166
1497.09,1170
1497.52,1146
1497.95,1162
1498.38,1162
1498.81,1177
1499.23,1166
1499.66,1177
