Raman Shift (1/cm),Intensity (Counts)
1201.78,1281.12
1202.22,1281.23
1202.67,1286.12
1203.11,1271.88
1203.56,1275.58
1204,1279.61
1204.45,1279.01
1204.9,1285.06
1205.34,1270.52
1205.79,1273.84
1206.23,1272.74
1206.68,1276.08
1207.12,1263.29
1207.57,1279.21
1208.01,1274.69
1208.46,1285.01
1208.9,1281.73
1209.35,1278.26
1209.79,1271.73
1210.24,1272.62
1210.68,1273.06
1211.13,1270.58
1211.57,1267.31
1212.02,1262.73
1212.46,1264.03
1212.91,1268.31
1213.35,1280.81
1213.8,1274.34
1214.24,1275.52
1214.69,1280.75
1215.13,1273.12
1215.58,1264.91
1216.02,1265.67
1216.47,1266.21
1216.91,1269.69
1217.36,1272.64
1217.8,1264.05
1218.25,1272.18
1218.69,1275.88
1219.13,1279.95
1219.58,1282.55
1220.02,1280.61
1220.47,1280.99
1220.91,1283.48
1221.36,1274.54
1221.8,1282.62
1222.24,1283.74
1222.69,1263.91
1223.13,1268.79
1223.58,1286.86
1224.02,1285.38
1224.46,1273.51
1224.91,1270.03
1225.35,1287.23
1225.8,1285.69
1226.24,1280.04
1226.68,1263.16
1227.13,1279.05
1227.52,1292
1227.97,1282
1228.42,1283
1228.87,1290
1229.31,1287
1229.76,1286
1230.21,1285
1230.66,1289
1231.11,1270
1231.56,1280
1232.01,1298
1232.46,1286
1232.91,1276
1233.35,1308
1233.8,1268
1234.25,1286
1234.7,1297
1235.15,1297
1235.6,1291
1236.05,1296
1236.49,1308
1236.94,1286
1237.39,1303
1237.84,1301
1238.29,1286
1238.74,1308
1239.18,1312
1239.63,1330
1240.08,1286
1240.53,1312
1240.98,1324
1241.43,1326
1241.87,1347
1242.32,1334
1242.77,1354
1243.22,1335
1243.67,1316
1244.11,1316
1244.56,1346
1245.01,1335
1245.46,1341
1245.91,1363
1246.35,1354
1246.8,1342
1247.25,1380
1247.7,1354
1248.14,1357
1248.59,1371
1249.04,1372
1249.49,1363
1249.93,1362
1250.38,1366
1250.83,1356
1251.28,1354
1251.72,1340
1252.17,1316
1252.62,1347
1253.07,1330
1253.51,1354
1253.96,1336
1254.41,1313
1254.86,1302
1255.3,1326
1255.75,1300
1256.2,1309
1256.64,1312
1257.09,1312
1257.54,1314
1257.98,1294
1258.43,1294
1258.88,1306
1259.32,1304
1259.77,1286
1260.22,1290
1260.66,1282
1261.11,1305
1261.56,1276
1262.01,1304
1262.45,1283
1262.9,1306
1263.34,1301
1263.79,1278
1264.24,1274
1264.68,1288
1265.13,1296
1265.58,1292
1266.02,1293
1266.47,1294
1266.92,1289
1267.36,1328
1267.81,1308
1268.25,1308
1268.7,1327
1269.15,1312
1269.59,1355
1270.04,1376
1270.48,1366
1270.93,1374
1271.38,1394
1271.82,1454
1272.27,1493
1272.71,1557
1273.16,1600
1273.6,1622
1274.05,1610
1274.5,1579
1274.94,1592
1275.39,1554
1275.83,1478
1276.28,1492
1276.72,1442
1277.17,1394
1277.61,1386
1278.06,1346
1278.51,1350
1278.95,1312
1279.4,1329
1279.84,1326
1280.29,1331
1280.73,1292
1281.18,1304
1281.62,1296
1282.07,1282
1282.51,1305
1282.96,1276
1283.4,1262
1283.85,1296
1284.29,1293
1284.74,1269
1285.18,1288
1285.63,1287
1286.07,1289
1286.52,1274
1286.96,1278
1287.41,1271
1287.85,1265
1288.3,1264
1288.74,1268
1289.19,1256
1289.63,1250
1290.07,1268
1290.52,1274
1290.96,1264
1291.41,1292
1291.85,1262
1292.3,1297
1292.74,1267
1293.19,1276
1293.63,1282
1294.07,1276
1294.52,1256
1294.96,1282
1295.41,1265
1295.85,1294
1296.3,1286
1296.74,1271
1297.18,1278
1297.63,1264
1298.07,1267
1298.51,1277
1298.96,1260
1299.4,1277
1299.85,1265
1300.29,1282
1300.73,1270
1301.18,1284
1301.62,1288
1302.06,1284
1302.51,1280
1302.95,1288
1303.39,1286
1303.84,1296
1304.28,1286
1304.72,1284
1305.17,1271
1305.61,1291
1306.05,1278
1306.5,1272
1306.94,1260
1307.38,1258
1307.83,1291
1308.27,1282
1308.71,1290
1309.16,1282
1309.6,1276
1310.04,1273
1310.49,1273
1310.93,1278
1311.37,1276
1311.82,1273
1312.26,1281
1312.7,1272
1313.14,1262
1313.59,1286
1314.03,1280
1314.47,1284
1314.92,1279
1315.36,1282
1315.8,1269
1316.24,1260
1316.69,1279
1317.13,1283
1317.57,1283
1318.01,1273
1318.46,1273
1318.9,1280
1319.34,1285
1319.78,1280
1320.22,1282
1320.67,1276
1321.11,1270
1321.55,1270
1321.99,1265
1322.44,1286
1322.88,1286
1323.32,1285
1323.76,1290
1324.2,1282
1324.64,1278
1325.09,1273
1325.53,1283
1325.97,1289
1326.41,1270
1326.85,1242
1327.3,1263
1327.74,1286
1328.18,1282
1328.62,1295
1329.06,1294
1329.51,1300
1329.95,1289
1330.39,1283
1330.83,1293
1331.27,1276
1331.71,1270
1332.15,1274
1332.6,1261
1333.04,1275
1333.48,1272
1333.92,1268
1334.36,1281
1334.8,1268
1335.24,1282
1335.68,1270
1336.12,1280
1336.57,1283
1337.01,1272
1337.45,1279
1337.89,1267
1338.33,1289
1338.77,1254
1339.21,1277
1339.65,1258
1340.09,1272
1340.53,1266
1340.98,1264
1341.42,1276
1341.86,1270
1342.3,1262
1342.74,1277
1343.18,1262
1343.62,1287
1344.06,1283
1344.5,1280
1344.94,1292
1345.38,1272
1345.82,1280
1346.26,1291
1346.7,1272
1347.14,1272
1347.58,1278
1348.02,1276
1348.46,1276
1348.9,1268
1349.34,1303
1349.78,1280
1350.22,1294
1350.66,1287
1351.1,1278
1351.54,1274
1351.98,1286
1352.42,1289
1352.86,1288
1353.3,1275
1353.74,1274
1354.18,1293
1354.62,1295
1355.06,1294
1355.5,1288
1355.94,1299
1356.38,1312
1356.82,1310
1357.26,1282
1357.7,1303
1358.14,1310
1358.58,1296
1359.02,1318
1359.46,1309
1359.9,1339
1360.33,1332
1360.77,1312
1361.21,1320
1361.65,1302
1362.09,1319
1362.53,1300
1362.97,1294
1363.41,1294
1363.85,1320
1364.29,1291
1364.73,1305
1365.16,1304
1365.6,1286
1366.04,1284
1366.48,1286
1366.92,1275
1367.36,1289
1367.8,1276
1368.24,1290
1368.68,1286
1369.11,1293
1369.55,1282
1369.99,1287
1370.43,1275
1370.87,1268
1371.31,1290
1371.75,1278
1372.18,1277
1372.62,1268
1373.06,1279
1373.5,1283
1373.94,1287
1374.37,1278
1374.81,1270
1375.25,1292
1375.69,1277
1376.13,1299
1376.57,1288
1377,1282
1377.44,1273
1377.88,1274
1378.32,1292
1378.76,1276
1379.19,1284
1379.63,1281
1380.07,1276
1380.51,1281
1380.94,1264
1381.38,1280
1381.82,1281
1382.26,1269
1382.7,1289
1383.13,1258
1383.57,1276
1384.01,1300
1384.44,1305
1384.88,1269
1385.32,1268
1385.76,1256
1386.2,1266
1386.63,1259
1387.07,1272
1387.51,1261
1387.94,1274
1388.38,1259
1388.82,1278
1389.26,1260
1389.69,1277
1390.13,1270
1390.57,1272
1391,1230
1391.44,1270
1391.88,1294
1392.31,1277
1392.75,1277
1393.19,1258
1393.62,1265
1394.06,1251
1394.5,1277
1394.94,1252
1395.37,1278
1395.81,1268
1396.24,1256
1396.68,1286
1397.12,1272
1397.56,1264
1397.99,1238
1398.43,1282
1398.86,1277
1399.3,1265
1399.74,1280
1400.17,1262
1400.61,1262
1401.05,1278
1401.48,1270
1401.92,1281
1402.35,1266
1402.79,1262
1403.23,1283
1403.66,1261
1404.1,1278
1404.53,1284
1404.97,1253
1405.41,1273
1405.84,1271
1406.28,1264
1406.71,1269
1407.15,1264
1407.59,1260
1408.02,1258
1408.46,1283
1408.89,1280
1409.33,1266
1409.76,1260
1410.2,1278
1410.64,1278
1411.07,1274
1411.51,1280
1411.94,1263
1412.38,1294
1412.81,1265
1413.25,1260
1413.68,1260
1414.12,1270
1414.55,1280
1414.99,1266
1415.42,1276
1415.86,1265
1416.29,1268
1416.73,1290
1417.16,1286
1417.6,1284
1418.03,1263
1418.47,1244
1418.9,1269
1419.34,1282
1419.77,1281
1420.21,1264
1420.64,1270
1421.08,1258
1421.51,1259
1421.95,1286
1422.38,1272
1422.82,1285
1423.25,1271
1423.69,1268
1424.12,1260
1424.56,1273
1424.99,1289
1425.42,1281
1425.86,1296
1426.29,1250
1426.73,1281
1427.16,1284
1427.59,1287
1428.03,1281
1428.46,1299
1428.9,1282
1429.33,1274
1429.77,1274
1430.2,1261
1430.63,1260
1431.07,1292
1431.5,1286
1431.94,1238
1432.37,1293
1432.8,1288
1433.24,1277
1433.67,1286
1434.1,1278
1434.54,1276
1434.97,1278
1435.41,1272
1435.84,1277
1436.27,1294
1436.71,1290
1437.14,1276
1437.57,1288
1438.01,1297
1438.44,1273
1438.88,1276
1439.31,1258
1439.74,1277
1440.17,1262
1440.61,1280
1441.04,1288
1441.47,1271
1441.91,1284
1442.34,1299
1442.77,1284
1443.21,1290
1443.64,1290
1444.07,1247
1444.51,1286
1444.94,1272
1445.37,1297
1445.8,1296
1446.24,1280
1446.67,1284
1447.1,1286
1447.54,1252
1447.97,1260
1448.4,1276
1448.83,1297
1449.27,1289
1449.7,1282
1450.13,1278
1450.57,1282
1451,1306
1451.43,1294
1451.86,1315
1452.3,1305
1452.73,1304.67
1453.16,1308.22
1453.59,1305.96
1454.02,1306.28
1454.46,1316.62
1454.89,1317.17
1455.32,1308.21
1455.75,1311
1456.18,1290
1456.62,1303
1457.05,1303
1457.48,1300
1457.91,1309
1458.34,1305
1458.78,1292
1459.21,1276
1459.64,1315
1460.07,1302
1460.5,1310
1460.94,1301
1461.37,1307
1461.8,1304
1462.23,1293
1462.66,1300
1463.09,1290
1463.53,1304
1463.96,1299
1464.39,1298
1464.82,1328
1465.25,1283
1465.68,1284
1466.12,1277
1466.55,1272
1466.98,1286
1467.41,1282
1467.84,1302
1468.27,1289
1468.7,1280
1469.13,1272
1469.56,1287
1470,1284
1470.43,1268
1470.86,1305
1471.29,1291
1471.72,1303
1472.15,1289
1472.58,1274
1473.01,1282
1473.44,1285
1473.87,1289
1474.31,1278
1474.74,1279
1475.17,1289
1475.6,1284
1476.03,1294
1476.46,1289
1476.89,1295
1477.32,1268
1477.75,1310
1478.18,1284
1478.61,1291
1479.04,1287
1479.47,1289
1479.9,1295
1480.33,1293
1480.76,1281
1481.19,1292
1481.62,1282
1482.05,1308
1482.48,1305
1482.91,1300
1483.34,1281
1483.77,1284
1484.2,1292
1484.63,1270
1485.06,1288
1485.49,1274
1485.92,1301
1486.35,1287
1486.78,1293
1487.21,1295
1487.64,1287
1488.07,1277
1488.5,1302
1488.93,1308
1489.36,1294
1489.79,1300
1490.22,1313
1490.65,1293
1491.08,1286
1491.51,1302
1491.94,1274
1492.37,1278
1492.8,1288
1493.23,1297
1493.66,1287
1494.09,1301
1494.51,1301
1494.94,1282
1495.37,1305
1495.8,1291
1496.23,1300
1496.66,1284
1497.09,1288
1497.52,1282
1497.95,1288
1498.38,1307
1498.81,1305
1499.23,1272
1499.66,1262
